"代码","简称","时间","开盘价(元)","收盘价(元)","最高价(元)","最低价(元)","成交量(股)","A股流通市值(元)","成交金额(元)"
"600351.SH","亚宝药业","2015-09-30","11.2500","11.0800","11.4000","11.0100","7,950,175.0000","7,013,108,160.0000","88,205,875.0000"
"600352.SH","浙江龙盛","2015-09-11","10.6000","10.4300","10.7000","10.3000","41,331,188.0000","31,915,089,299.8000","432,338,688.0000"
"600352.SH","浙江龙盛","2015-09-14","10.4900","10.1500","10.5000","9.5000","76,168,955.0000","31,058,308,379.0000","763,372,000.0000"
"600352.SH","浙江龙盛","2015-09-15","9.8000","9.4500","9.9500","9.4200","47,996,017.0000","28,916,356,077.0000","463,912,048.0000"
"600352.SH","浙江龙盛","2015-09-16","9.4400","10.1400","10.3500","9.4100","52,359,564.0000","31,027,709,060.4000","512,963,456.0000"
"600352.SH","浙江龙盛","2015-09-17","10.0000","9.7200","10.2200","9.7000","51,798,382.0000","29,742,537,679.2000","518,325,440.0000"
"600352.SH","浙江龙盛","2015-09-18","9.8000","9.7700","9.9500","9.6600","25,820,497.0000","29,895,534,272.2000","252,470,152.0000"
"600352.SH","浙江龙盛","2015-09-21","9.6500","10.0400","10.0900","9.5500","39,713,228.0000","30,721,715,874.4000","394,291,104.0000"
"600352.SH","浙江龙盛","2015-09-22","10.0900","10.0600","10.1700","9.9500","42,720,576.0000","30,782,914,511.6000","430,374,272.0000"
"600352.SH","浙江龙盛","2015-09-23","9.8900","9.8000","10.0000","9.7200","30,765,724.0000","29,987,332,228.0000","303,221,616.0000"
"600352.SH","浙江龙盛","2015-09-24","9.8100","9.9800","10.0500","9.8100","31,468,920.0000","30,538,119,962.8000","313,169,440.0000"
"600352.SH","浙江龙盛","2015-09-25","9.9800","9.6400","10.0000","9.5600","31,498,488.0000","29,497,743,130.4000","307,506,400.0000"
"600352.SH","浙江龙盛","2015-09-28","9.6500","9.6500","9.7200","9.5000","20,778,438.0000","29,528,342,449.0000","199,731,872.0000"
"600352.SH","浙江龙盛","2015-09-29","9.5100","9.4300","9.5900","9.4100","23,630,697.0000","28,855,157,439.8000","223,982,939.0000"
"600352.SH","浙江龙盛","2015-09-30","9.4600","9.4600","9.5200","9.4400","15,620,538.0000","28,946,955,395.6000","148,142,785.0000"
"600353.SH","旭光股份","2015-09-11","7.2100","7.1300","7.3100","6.9800","7,854,296.0000","3,876,723,600.0000","56,167,440.0000"
"600353.SH","旭光股份","2015-09-14","7.1300","6.4200","7.2000","6.4200","10,439,003.0000","3,490,682,400.0000","70,237,177.0000"
"600353.SH","旭光股份","2015-09-15","6.1100","5.7800","6.3400","5.7800","11,118,459.0000","3,142,701,600.0000","67,233,231.0000"
"600353.SH","旭光股份","2015-09-16","5.7900","6.3300","6.3600","5.7800","10,940,160.0000","3,441,747,600.0000","66,307,723.0000"
"600353.SH","旭光股份","2015-09-17","6.3200","6.0300","6.4500","6.0200","9,976,704.0000","3,278,631,600.0000","62,399,086.0000"
"600353.SH","旭光股份","2015-09-18","6.1000","6.1300","6.1900","5.9300","6,678,701.0000","3,333,003,600.0000","40,508,647.0000"
"600353.SH","旭光股份","2015-09-21","6.0900","6.7400","6.7400","5.9700","13,099,766.0000","3,664,672,800.0000","85,609,180.0000"
"600353.SH","旭光股份","2015-09-22","6.8500","6.7800","7.0800","6.7000","19,352,805.0000","3,686,421,600.0000","132,499,398.0000"
"600353.SH","旭光股份","2015-09-23","6.6200","6.6100","6.7500","6.5000","9,418,865.0000","3,593,989,200.0000","62,113,358.0000"
"600353.SH","旭光股份","2015-09-24","6.6900","6.6900","6.7800","6.6100","5,912,166.0000","3,637,486,800.0000","39,587,720.0000"
"600353.SH","旭光股份","2015-09-25","6.7000","6.4000","6.7400","6.1000","8,595,342.0000","3,479,808,000.0000","55,715,187.0000"
"600353.SH","旭光股份","2015-09-28","6.4100","6.5000","6.5200","6.2900","3,529,787.0000","3,534,180,000.0000","22,699,673.0000"
"600353.SH","旭光股份","2015-09-29","6.2100","6.1900","6.3800","6.1200","5,741,903.0000","3,365,626,800.0000","35,889,947.0000"
"600353.SH","旭光股份","2015-09-30","6.3000","6.3100","6.4400","6.1800","3,962,745.0000","3,430,873,200.0000","24,946,449.0000"
"600354.SH","敦煌种业","2015-09-11","7.1000","7.3300","7.3600","7.0600","17,854,929.0000","3,282,389,246.4000","128,585,889.0000"
"600354.SH","敦煌种业","2015-09-14","7.3700","6.6000","7.6000","6.6000","27,571,585.0000","2,955,493,728.0000","195,946,606.0000"
"600354.SH","敦煌种业","2015-09-15","6.3900","5.9800","6.6400","5.9400","21,586,044.0000","2,677,856,438.4000","133,620,695.0000"
"600354.SH","敦煌种业","2015-09-16","6.0500","6.5800","6.5800","6.0400","20,332,570.0000","2,946,537,686.4000","127,950,236.0000"
"600354.SH","敦煌种业","2015-09-17","6.6000","6.3800","6.9600","6.3100","20,162,296.0000","2,856,977,270.4000","134,429,956.0000"
"600354.SH","敦煌种业","2015-09-18","6.4500","6.6200","6.6300","6.3300","13,224,819.0000","2,964,449,769.6000","86,059,182.0000"
"600354.SH","敦煌种业","2015-09-21","6.5400","6.8900","6.9500","6.5000","16,304,639.0000","3,085,356,331.2000","110,161,265.0000"
"600354.SH","敦煌种业","2015-09-22","6.9000","6.9100","7.0500","6.7800","17,738,157.0000","3,094,312,372.8000","122,842,956.0000"
"600354.SH","敦煌种业","2015-09-23","6.7600","7.0000","7.2000","6.6100","21,561,581.0000","3,134,614,560.0000","149,474,402.0000"
"600354.SH","敦煌种业","2015-09-24","7.0500","7.0300","7.1200","6.8800","14,890,959.0000","3,148,048,622.4000","104,291,389.0000"
"600354.SH","敦煌种业","2015-09-25","6.9800","6.6800","7.1400","6.5000","12,863,317.0000","2,991,317,894.4000","88,185,097.0000"
"600354.SH","敦煌种业","2015-09-28","6.7100","6.8700","6.8900","6.4800","9,162,854.0000","3,076,400,289.6000","61,492,331.0000"
"600354.SH","敦煌种业","2015-09-29","6.6000","6.9600","7.1900","6.5900","20,846,882.0000","3,116,702,476.8000","145,190,244.0000"
"600354.SH","敦煌种业","2015-09-30","6.9100","6.8000","7.0200","6.7500","13,435,654.0000","3,045,054,144.0000","92,095,491.0000"
"600355.SH","精伦电子","2015-09-11","16.7800","16.7800","16.7800","16.7800","207,400.0000","4,128,628,388.0000","3,480,172.0000"
"600355.SH","精伦电子","2015-09-14","15.1000","15.1000","15.1000","15.1000","102,900.0000","3,715,273,460.0000","1,553,790.0000"
"600355.SH","精伦电子","2015-09-15","13.5900","13.5900","13.5900","13.5900","240,100.0000","3,343,746,114.0000","3,262,959.0000"
"600355.SH","精伦电子","2015-09-16","12.2300","12.2300","12.2300","12.2300","4,530,300.0000","3,009,125,458.0000","55,405,569.0000"
"600355.SH","精伦电子","2015-09-17","11.3800","11.0500","12.0500","11.0100","67,142,616.0000","2,718,792,830.0000","770,491,008.0000"
"600355.SH","精伦电子","2015-09-18","10.5000","10.5300","10.7600","10.0200","33,088,540.0000","2,590,849,638.0000","342,844,784.0000"
"600355.SH","精伦电子","2015-09-21","10.7000","11.0400","11.0900","10.6900","25,554,979.0000","2,716,332,384.0000","279,850,176.0000"
"600355.SH","精伦电子","2015-09-22","10.9000","11.6100","11.8800","10.7000","28,512,042.0000","2,856,577,806.0000","317,272,080.0000"
"600355.SH","精伦电子","2015-09-23","11.2100","11.9100","12.2000","11.1600","27,542,954.0000","2,930,391,186.0000","321,646,224.0000"
"600355.SH","精伦电子","2015-09-24","11.9900","11.7200","12.1500","11.5100","25,182,819.0000","2,883,642,712.0000","296,341,040.0000"
"600355.SH","精伦电子","2015-09-25","6.0200","5.3500","6.0600","5.2700","29,588,632.0000","2,632,677,220.0000","166,539,001.0000"
"600355.SH","精伦电子","2015-09-28","5.2000","5.1900","5.2500","4.9100","44,088,343.0000","2,553,942,948.0000","223,795,818.0000"
"600355.SH","精伦电子","2015-09-29","5.0800","4.8300","5.1900","4.7900","41,459,901.0000","2,376,790,836.0000","207,073,539.0000"
"600355.SH","精伦电子","2015-09-30","4.8700","4.9100","4.9900","4.8200","27,106,094.0000","2,416,157,972.0000","133,050,073.0000"
"600356.SH","恒丰纸业","2015-09-11","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-14","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-15","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-16","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-17","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-18","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-21","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-22","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-23","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-24","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-25","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-28","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-29","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600356.SH","恒丰纸业","2015-09-30","8.7000","8.7000","8.7000","8.7000","0.0000","2,598,962,988.6000","0.0000"
"600358.SH","国旅联合","2015-09-11","9.8600","10.2300","10.2500","9.8100","22,239,259.0000","4,419,360,000.0000","223,293,477.0000"
"600358.SH","国旅联合","2015-09-14","10.2300","9.2100","10.3500","9.2100","24,127,292.0000","3,978,720,000.0000","232,134,421.0000"
"600358.SH","国旅联合","2015-09-15","8.6500","8.2900","8.9200","8.2900","21,495,005.0000","3,581,280,000.0000","183,089,686.0000"
"600358.SH","国旅联合","2015-09-16","8.5100","9.1200","9.1200","8.4000","29,735,127.0000","3,939,840,000.0000","258,630,696.0000"
"600358.SH","国旅联合","2015-09-17","9.1800","8.8000","9.5800","8.7800","33,363,637.0000","3,801,600,000.0000","307,538,464.0000"
"600358.SH","国旅联合","2015-09-18","8.8600","9.4900","9.5800","8.8000","33,153,949.0000","4,099,680,000.0000","303,878,896.0000"
"600358.SH","国旅联合","2015-09-21","9.3500","10.4400","10.4400","9.1800","46,534,216.0000","4,510,080,000.0000","464,282,528.0000"
"600358.SH","国旅联合","2015-09-22","10.6100","10.4600","10.9700","10.1600","51,266,100.0000","4,518,720,000.0000","538,822,960.0000"
"600358.SH","国旅联合","2015-09-23","10.0300","10.5200","10.8100","10.0300","35,608,522.0000","4,544,640,000.0000","370,669,680.0000"
"600358.SH","国旅联合","2015-09-24","10.5500","10.5100","10.7100","10.3100","26,610,750.0000","4,540,320,000.0000","280,551,040.0000"
"600358.SH","国旅联合","2015-09-25","10.3900","9.6900","10.5200","9.4700","25,267,177.0000","4,186,080,000.0000","252,802,921.0000"
"600358.SH","国旅联合","2015-09-28","9.8100","10.1800","10.2200","9.8100","23,270,070.0000","4,397,760,000.0000","234,645,506.0000"
"600358.SH","国旅联合","2015-09-29","9.8800","9.8000","10.1100","9.7000","15,358,751.0000","4,233,600,000.0000","151,984,468.0000"
"600358.SH","国旅联合","2015-09-30","9.8300","9.8600","9.9900","9.6000","13,290,810.0000","4,259,520,000.0000","130,697,659.0000"
"600359.SH","新农开发","2015-09-11","11.1700","11.4200","11.6700","10.8800","31,451,381.0000","3,665,820,000.0000","353,564,224.0000"
"600359.SH","新农开发","2015-09-14","11.2200","10.2800","11.3500","10.2800","19,068,851.0000","3,299,880,000.0000","207,381,328.0000"
"600359.SH","新农开发","2015-09-15","9.5000","9.2500","9.9400","9.2500","13,180,039.0000","2,969,250,000.0000","125,459,527.0000"
"600359.SH","新农开发","2015-09-16","9.0500","10.1800","10.1800","9.0500","14,721,402.0000","3,267,780,000.0000","140,970,688.0000"
"600359.SH","新农开发","2015-09-17","9.9300","9.7700","10.6600","9.7100","17,844,947.0000","3,136,170,000.0000","181,889,722.0000"
"600359.SH","新农开发","2015-09-18","9.9500","9.9000","10.1000","9.6500","8,432,119.0000","3,177,900,000.0000","83,388,693.0000"
"600359.SH","新农开发","2015-09-21","9.8400","10.3900","10.4500","9.6000","11,398,597.0000","3,335,190,000.0000","115,985,216.0000"
"600359.SH","新农开发","2015-09-22","10.3300","11.0800","11.4300","10.3200","22,115,190.0000","3,556,680,000.0000","240,215,574.0000"
"600359.SH","新农开发","2015-09-23","10.7800","11.1900","11.6300","10.7000","23,561,974.0000","3,591,990,000.0000","264,599,262.0000"
"600359.SH","新农开发","2015-09-24","11.4000","11.0600","11.4800","10.8000","14,494,906.0000","3,550,260,000.0000","159,977,057.0000"
"600359.SH","新农开发","2015-09-25","10.9200","10.3800","10.9200","10.1600","12,489,512.0000","3,331,980,000.0000","131,646,055.0000"
"600359.SH","新农开发","2015-09-28","10.5000","10.6200","10.7200","9.9100","10,123,330.0000","3,409,020,000.0000","105,060,592.0000"
"600359.SH","新农开发","2015-09-29","10.3000","10.5600","11.1900","10.0800","15,463,566.0000","3,389,760,000.0000","165,694,633.0000"
"600359.SH","新农开发","2015-09-30","10.5700","10.4200","10.7100","10.2000","11,571,361.0000","3,344,820,000.0000","121,382,433.0000"
"600360.SH","华微电子","2015-09-11","6.4400","6.5000","6.6000","6.3600","18,142,113.0000","4,797,520,000.0000","117,615,672.0000"
"600360.SH","华微电子","2015-09-14","6.5600","5.8500","6.5800","5.8500","24,548,912.0000","4,317,768,000.0000","150,195,167.0000"
"600360.SH","华微电子","2015-09-15","5.7000","5.3200","5.8900","5.2700","17,089,486.0000","3,926,585,600.0000","94,974,650.0000"
"600360.SH","华微电子","2015-09-16","5.4000","5.8200","5.8500","5.3500","18,941,519.0000","4,295,625,600.0000","105,536,348.0000"
"600360.SH","华微电子","2015-09-17","5.7700","5.6200","6.0500","5.6100","21,812,021.0000","4,148,009,600.0000","127,192,909.0000"
"600360.SH","华微电子","2015-09-18","5.7000","5.6700","5.7700","5.5500","12,047,722.0000","4,184,913,600.0000","68,235,314.0000"
"600360.SH","华微电子","2015-09-21","5.6100","5.9000","5.9500","5.5400","14,174,484.0000","4,354,672,000.0000","82,018,026.0000"
"600360.SH","华微电子","2015-09-22","5.9200","5.9600","6.0500","5.8800","15,433,552.0000","4,398,956,800.0000","92,069,345.0000"
"600360.SH","华微电子","2015-09-23","5.8300","5.8500","5.9500","5.7000","14,072,381.0000","4,317,768,000.0000","82,082,187.0000"
"600360.SH","华微电子","2015-09-24","5.8600","5.9900","6.0100","5.8600","12,526,166.0000","4,421,099,200.0000","74,569,909.0000"
"600360.SH","华微电子","2015-09-25","5.9500","5.7200","5.9900","5.5900","14,939,798.0000","4,221,817,600.0000","86,692,708.0000"
"600360.SH","华微电子","2015-09-28","5.7300","5.8400","5.8700","5.6600","10,182,547.0000","4,310,387,200.0000","58,882,279.0000"
"600360.SH","华微电子","2015-09-29","5.8000","5.6200","5.8000","5.5400","11,647,580.0000","4,148,009,600.0000","65,914,641.0000"
"600360.SH","华微电子","2015-09-30","5.6500","5.6600","5.7400","5.5800","8,533,595.0000","4,177,532,800.0000","48,347,850.0000"
"600361.SH","华联综超","2015-09-11","6.6300","6.7800","6.8000","6.6100","8,237,567.0000","4,514,177,684.0400","55,255,608.0000"
"600361.SH","华联综超","2015-09-14","6.8200","6.1100","6.9900","6.1000","16,375,486.0000","4,068,086,378.9800","106,770,607.0000"
"600361.SH","华联综超","2015-09-15","5.9300","5.7200","6.1000","5.6400","10,473,803.0000","3,808,421,290.9600","61,798,368.0000"
"600361.SH","华联综超","2015-09-16","5.7500","6.2100","6.2900","5.7500","10,428,160.0000","4,134,667,170.7800","62,536,585.0000"
"600361.SH","华联综超","2015-09-17","6.1800","6.0300","6.3500","6.0100","11,563,542.0000","4,014,821,745.5400","71,473,327.0000"
"600361.SH","华联综超","2015-09-18","6.0900","6.1000","6.1600","6.0000","6,482,484.0000","4,061,428,299.8000","39,406,111.0000"
"600361.SH","华联综超","2015-09-21","6.0200","6.3000","6.3000","6.0200","11,070,167.0000","4,194,589,883.4000","68,528,895.0000"
"600361.SH","华联综超","2015-09-22","6.3000","6.9300","6.9300","6.2700","27,615,429.0000","4,614,048,871.7400","182,119,819.0000"
"600361.SH","华联综超","2015-09-23","6.5000","6.5300","6.7500","6.5000","20,427,067.0000","4,347,725,704.5400","135,410,010.0000"
"600361.SH","华联综超","2015-09-24","6.5500","6.6400","6.6500","6.4800","10,808,610.0000","4,420,964,575.5200","71,257,879.0000"
"600361.SH","华联综超","2015-09-25","6.5700","6.2500","6.6200","6.1000","11,349,887.0000","4,161,299,487.5000","72,051,519.0000"
"600361.SH","华联综超","2015-09-28","6.2900","6.4900","6.5400","6.1500","6,974,511.0000","4,321,093,387.8200","44,138,474.0000"
"600361.SH","华联综超","2015-09-29","6.3000","6.2900","6.3900","6.2100","5,760,351.0000","4,187,931,804.2200","36,261,851.0000"
"600361.SH","华联综超","2015-09-30","6.3000","6.3000","6.3700","6.2500","4,220,309.0000","4,194,589,883.4000","26,693,583.0000"
"600362.SH","江西铜业","2015-09-11","14.5500","14.4000","14.7600","14.1600","16,677,100.0000","29,883,562,632.0000","241,136,614.0000"
"600362.SH","江西铜业","2015-09-14","14.5300","13.7600","14.6400","12.9600","35,279,896.0000","28,555,404,292.8000","488,704,144.0000"
"600362.SH","江西铜业","2015-09-15","13.5000","12.8700","13.6800","12.6000","18,201,708.0000","26,708,434,102.3500","239,591,215.0000"
"600362.SH","江西铜业","2015-09-16","13.0200","13.9400","14.1600","12.8700","22,147,233.0000","28,928,948,825.7000","298,342,608.0000"
"600362.SH","江西铜业","2015-09-17","14.3500","14.0900","14.6800","14.0100","39,168,685.0000","29,240,235,936.4500","565,512,400.0000"
"600362.SH","江西铜业","2015-09-18","14.2900","13.9000","14.3600","13.7000","22,922,052.0000","28,845,938,929.5000","320,352,560.0000"
"600362.SH","江西铜业","2015-09-21","13.5200","14.1500","14.1600","13.4400","21,860,424.0000","29,364,750,780.7500","302,214,272.0000"
"600362.SH","江西铜业","2015-09-22","14.1200","14.2100","14.5800","13.9200","27,533,595.0000","29,489,265,625.0500","392,064,432.0000"
"600362.SH","江西铜业","2015-09-23","13.7600","13.6300","13.8800","13.4600","22,666,334.0000","28,285,622,130.1500","309,744,560.0000"
"600362.SH","江西铜业","2015-09-24","13.6400","13.7100","13.8000","13.4400","14,584,714.0000","28,451,641,922.5500","199,133,918.0000"
"600362.SH","江西铜业","2015-09-25","13.7000","13.2700","13.7000","13.1600","18,229,582.0000","27,538,533,064.3500","244,289,608.0000"
"600362.SH","江西铜业","2015-09-28","13.2700","13.2900","13.3800","13.0600","10,573,308.0000","27,580,038,012.4500","140,040,092.0000"
"600362.SH","江西铜业","2015-09-29","13.0000","12.8300","13.0500","12.7200","17,968,565.0000","26,625,424,206.1500","231,474,493.0000"
"600362.SH","江西铜业","2015-09-30","12.9200","12.9900","13.1400","12.8700","11,595,875.0000","26,957,463,790.9500","150,892,927.0000"
"600363.SH","联创光电","2015-09-11","12.5300","12.8400","13.1800","12.5300","24,275,414.0000","5,428,838,670.0000","311,748,944.0000"
"600363.SH","联创光电","2015-09-14","13.0000","11.5600","13.0000","11.5600","21,540,333.0000","4,887,646,030.0000","261,963,018.0000"
"600363.SH","联创光电","2015-09-15","10.9900","10.4100","11.1900","10.4000","22,278,641.0000","4,401,418,267.5000","239,471,182.0000"
"600363.SH","联创光电","2015-09-16","10.6100","11.4500","11.4500","10.4100","21,808,571.0000","4,841,137,287.5000","237,878,391.0000"
"600363.SH","联创光电","2015-09-17","11.4000","11.4400","12.3500","11.2200","33,626,943.0000","4,836,909,220.0000","399,464,688.0000"
"600363.SH","联创光电","2015-09-18","11.7500","11.8400","11.9800","11.4800","17,094,292.0000","5,006,031,920.0000","200,689,959.0000"
"600363.SH","联创光电","2015-09-21","11.6000","12.5000","12.5400","11.6000","25,025,830.0000","5,285,084,375.0000","304,135,088.0000"
"600363.SH","联创光电","2015-09-22","12.4500","12.3900","12.8600","12.1300","28,718,153.0000","5,238,575,632.5000","358,624,464.0000"
"600363.SH","联创光电","2015-09-23","12.1000","12.1300","12.4200","11.9900","19,131,658.0000","5,128,645,877.5000","233,274,833.0000"
"600363.SH","联创光电","2015-09-24","12.3000","12.6600","12.7600","12.2600","26,068,040.0000","5,352,733,455.0000","327,113,088.0000"
"600363.SH","联创光电","2015-09-25","12.5000","12.0700","12.5800","11.9600","16,807,802.0000","5,103,277,472.5000","206,132,347.0000"
"600363.SH","联创光电","2015-09-28","12.0100","12.4000","12.4300","12.0100","10,732,200.0000","5,242,803,700.0000","131,558,165.0000"
"600363.SH","联创光电","2015-09-29","12.2200","12.1400","12.3300","11.8700","11,301,494.0000","5,132,873,945.0000","136,912,576.0000"
"600363.SH","联创光电","2015-09-30","12.2200","12.3100","12.4400","12.0800","11,044,501.0000","5,204,751,092.5000","135,596,297.0000"
"600365.SH","通葡股份","2015-09-11","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-14","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-15","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-16","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-17","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-18","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-21","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-22","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-23","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-24","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-25","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-28","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-29","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600365.SH","通葡股份","2015-09-30","26.9400","26.9400","26.9400","26.9400","0.0000","3,771,600,000.0000","0.0000"
"600366.SH","宁波韵升","2015-09-11","16.4100","16.3900","16.8900","16.1200","13,112,715.0000","8,432,618,122.5000","216,130,235.0000"
"600366.SH","宁波韵升","2015-09-14","16.5600","14.7500","16.7900","14.7500","22,409,852.0000","7,588,841,812.5000","347,325,488.0000"
"600366.SH","宁波韵升","2015-09-15","14.1800","13.3000","14.4100","13.2800","22,922,538.0000","6,842,820,075.0000","315,823,088.0000"
"600366.SH","宁波韵升","2015-09-16","13.5500","14.6300","14.6300","13.3900","24,348,599.0000","7,527,102,082.5000","339,611,936.0000"
"600366.SH","宁波韵升","2015-09-17","14.6300","14.9500","16.0900","14.4800","31,480,943.0000","7,691,741,362.5000","484,416,608.0000"
"600366.SH","宁波韵升","2015-09-18","15.2000","15.6500","15.8600","15.0300","24,177,760.0000","8,051,889,787.5000","374,443,008.0000"
"600366.SH","宁波韵升","2015-09-21","15.3500","16.1200","16.2400","15.2200","21,471,843.0000","8,293,703,730.0000","338,672,464.0000"
"600366.SH","宁波韵升","2015-09-22","16.2500","15.8000","16.3700","15.5600","22,489,697.0000","8,129,064,450.0000","358,800,192.0000"
"600366.SH","宁波韵升","2015-09-23","15.5000","16.2800","17.0700","15.4400","30,897,558.0000","8,376,023,370.0000","505,633,648.0000"
"600366.SH","宁波韵升","2015-09-24","16.2500","16.3100","16.4800","15.9000","18,882,448.0000","8,391,458,302.5000","306,251,984.0000"
"600366.SH","宁波韵升","2015-09-25","16.1100","15.1700","16.3300","14.9400","18,299,450.0000","7,804,930,867.5000","284,467,632.0000"
"600366.SH","宁波韵升","2015-09-28","15.2800","15.7500","15.8700","15.1800","12,267,623.0000","8,103,339,562.5000","190,844,042.0000"
"600366.SH","宁波韵升","2015-09-29","15.4800","15.3200","15.6600","15.1100","9,048,158.0000","7,882,105,530.0000","138,979,918.0000"
"600366.SH","宁波韵升","2015-09-30","15.4800","15.9100","16.2700","15.4800","16,620,444.0000","8,185,659,202.5000","263,611,101.0000"
"600367.SH","红星发展","2015-09-11","8.8200","9.1200","9.2000","8.8100","8,810,441.0000","2,655,744,000.0000","79,166,542.0000"
"600367.SH","红星发展","2015-09-14","9.3000","8.2100","9.3600","8.2100","9,970,880.0000","2,390,752,000.0000","86,077,930.0000"
"600367.SH","红星发展","2015-09-15","7.9100","7.4400","8.1700","7.4200","9,752,832.0000","2,166,528,000.0000","76,224,873.0000"
"600367.SH","红星发展","2015-09-16","7.6200","8.1500","8.1800","7.5200","9,169,982.0000","2,373,280,000.0000","72,176,743.0000"
"600367.SH","红星发展","2015-09-17","8.1000","7.9800","8.6000","7.9500","11,043,368.0000","2,323,776,000.0000","91,501,802.0000"
"600367.SH","红星发展","2015-09-18","8.0500","8.1500","8.2600","7.9100","6,998,132.0000","2,373,280,000.0000","56,649,895.0000"
"600367.SH","红星发展","2015-09-21","8.0100","8.5300","8.5900","7.9800","9,115,814.0000","2,483,936,000.0000","75,733,939.0000"
"600367.SH","红星发展","2015-09-22","8.5800","9.3800","9.3800","7.6800","17,379,698.0000","2,731,456,000.0000","156,631,202.0000"
"600367.SH","红星发展","2015-09-23","9.2000","9.1600","9.7400","9.0300","21,408,391.0000","2,667,392,000.0000","200,778,980.0000"
"600367.SH","红星发展","2015-09-24","9.1800","9.4500","9.4900","8.9200","14,277,506.0000","2,751,840,000.0000","132,155,673.0000"
"600367.SH","红星发展","2015-09-25","9.2600","8.6800","9.3700","8.6100","11,580,119.0000","2,527,616,000.0000","103,944,885.0000"
"600367.SH","红星发展","2015-09-28","8.7700","8.9600","9.0000","8.6000","6,118,435.0000","2,609,152,000.0000","54,045,826.0000"
"600367.SH","红星发展","2015-09-29","8.7600","8.5800","8.8900","8.5100","8,533,832.0000","2,498,496,000.0000","73,964,779.0000"
"600367.SH","红星发展","2015-09-30","8.6100","8.7000","8.8200","8.5900","5,140,120.0000","2,533,440,000.0000","44,761,676.0000"
"600368.SH","五洲交通","2015-09-11","5.2200","5.5400","5.5900","5.2200","26,279,422.0000","4,619,260,487.2800","142,336,383.0000"
"600368.SH","五洲交通","2015-09-14","5.5500","4.9900","5.6100","4.9900","20,990,726.0000","4,160,669,644.6800","111,157,969.0000"
"600368.SH","五洲交通","2015-09-15","4.8500","4.5100","4.9600","4.4900","19,031,650.0000","3,760,444,909.3200","89,941,018.0000"
"600368.SH","五洲交通","2015-09-16","4.6400","4.9600","4.9600","4.6000","22,241,250.0000","4,135,655,598.7200","106,221,843.0000"
"600368.SH","五洲交通","2015-09-17","4.9900","4.9800","5.3400","4.8800","25,518,606.0000","4,152,331,629.3600","129,246,148.0000"
