"代码","简称","时间","开盘价(元)","收盘价(元)","最高价(元)","最低价(元)","成交量(股)","A股流通市值(元)","成交金额(元)"
"600076.SH","青鸟华光","2015-09-11","7.8900","8.0500","8.1900","7.8900","13,086,594.0000","2,942,564,800.0000","105,222,844.0000"
"600076.SH","青鸟华光","2015-09-14","8.0600","7.2500","8.1600","7.2500","12,787,388.0000","2,650,136,000.0000","97,091,461.0000"
"600076.SH","青鸟华光","2015-09-15","7.0500","7.1800","7.3300","6.8700","11,421,073.0000","2,624,548,480.0000","80,760,670.0000"
"600076.SH","青鸟华光","2015-09-16","7.1800","7.8400","7.9000","7.0800","13,757,498.0000","2,865,802,240.0000","102,875,289.0000"
"600076.SH","青鸟华光","2015-09-17","7.8400","7.8400","7.8400","7.8400","0.0000","2,865,802,240.0000","0.0000"
"600076.SH","青鸟华光","2015-09-18","7.8400","7.8400","7.8400","7.8400","0.0000","2,865,802,240.0000","0.0000"
"600076.SH","青鸟华光","2015-09-21","7.8400","7.8400","7.8400","7.8400","0.0000","2,865,802,240.0000","0.0000"
"600076.SH","青鸟华光","2015-09-22","7.8400","7.8400","7.8400","7.8400","0.0000","2,865,802,240.0000","0.0000"
"600076.SH","青鸟华光","2015-09-23","7.8400","7.8400","7.8400","7.8400","0.0000","2,865,802,240.0000","0.0000"
"600076.SH","青鸟华光","2015-09-24","8.6200","8.6200","8.6200","8.6200","1,159,200.0000","3,150,920,320.0000","9,992,304.0000"
"600076.SH","青鸟华光","2015-09-25","9.3300","8.5200","9.3300","8.4500","31,076,500.0000","3,114,366,720.0000","275,068,784.0000"
"600076.SH","青鸟华光","2015-09-28","8.2500","8.4000","8.4800","8.0000","13,580,316.0000","3,070,502,400.0000","112,078,698.0000"
"600076.SH","青鸟华光","2015-09-29","8.0000","8.0300","8.2500","7.9700","9,404,604.0000","2,935,254,080.0000","76,057,540.0000"
"600076.SH","青鸟华光","2015-09-30","8.0800","7.9700","8.1800","7.9300","6,399,970.0000","2,913,321,920.0000","51,405,091.0000"
"600077.SH","宋都股份","2015-09-11","5.6800","5.7400","5.8100","5.5900","14,371,179.0000","6,262,135,839.6800","81,866,486.0000"
"600077.SH","宋都股份","2015-09-14","5.7500","5.1700","5.8200","5.1700","17,541,140.0000","5,640,286,113.4400","95,003,728.0000"
"600077.SH","宋都股份","2015-09-15","4.9100","4.6500","5.0900","4.6500","24,047,695.0000","5,072,984,608.8000","115,883,476.0000"
"600077.SH","宋都股份","2015-09-16","4.7400","5.1200","5.1200","4.6700","19,404,140.0000","5,585,737,891.8400","94,290,616.0000"
"600077.SH","宋都股份","2015-09-17","5.1800","5.0400","5.4000","5.0200","25,431,839.0000","5,498,460,737.2800","132,412,773.0000"
"600077.SH","宋都股份","2015-09-18","5.0500","5.1700","5.2500","5.0200","16,029,335.0000","5,640,286,113.4400","82,214,420.0000"
"600077.SH","宋都股份","2015-09-21","5.0900","5.6500","5.6700","5.0400","24,308,139.0000","6,163,949,040.8000","131,639,064.0000"
"600077.SH","宋都股份","2015-09-22","5.7000","5.5100","5.7000","5.3800","29,172,928.0000","6,011,214,020.3200","161,330,129.0000"
"600077.SH","宋都股份","2015-09-23","5.4100","5.3100","5.4600","5.2100","16,672,214.0000","5,793,021,133.9200","89,406,347.0000"
"600077.SH","宋都股份","2015-09-24","5.3800","5.4800","5.5600","5.3100","19,437,883.0000","5,978,485,087.3600","106,217,415.0000"
"600077.SH","宋都股份","2015-09-25","5.4100","5.1700","5.4800","5.0500","14,790,872.0000","5,640,286,113.4400","77,795,560.0000"
"600077.SH","宋都股份","2015-09-28","5.1700","5.3500","5.4200","5.0900","8,934,499.0000","5,836,659,711.2000","47,061,796.0000"
"600077.SH","宋都股份","2015-09-29","5.2000","5.1900","5.2800","5.0800","8,517,177.0000","5,662,105,402.0800","44,190,306.0000"
"600077.SH","宋都股份","2015-09-30","5.2400","5.1900","5.2600","5.1400","5,658,300.0000","5,662,105,402.0800","29,452,338.0000"
"600078.SH","澄星股份","2015-09-11","6.5100","6.6300","6.7200","6.4300","20,938,485.0000","4,392,858,068.4300","137,808,523.0000"
"600078.SH","澄星股份","2015-09-14","6.6200","5.9700","6.6800","5.9700","32,514,947.0000","3,955,559,980.1700","200,582,748.0000"
"600078.SH","澄星股份","2015-09-15","5.7000","5.4800","5.9200","5.4100","19,767,711.0000","3,630,899,278.2800","112,730,270.0000"
"600078.SH","澄星股份","2015-09-16","5.5900","6.0200","6.0300","5.5500","19,625,554.0000","3,988,688,623.2200","113,530,301.0000"
"600078.SH","澄星股份","2015-09-17","6.0200","5.8600","6.2000","5.8300","25,116,448.0000","3,882,676,965.4600","151,293,378.0000"
"600078.SH","澄星股份","2015-09-18","5.9100","5.9900","6.0100","5.8000","14,339,876.0000","3,968,811,437.3900","84,668,530.0000"
"600078.SH","澄星股份","2015-09-21","5.9000","6.2100","6.2400","5.8500","18,349,238.0000","4,114,577,466.8100","111,765,792.0000"
"600078.SH","澄星股份","2015-09-22","6.2300","6.2700","6.3700","6.1700","21,477,832.0000","4,154,331,838.4700","134,301,249.0000"
"600078.SH","澄星股份","2015-09-23","6.1400","6.0900","6.2100","6.0000","18,007,313.0000","4,035,068,723.4900","109,928,457.0000"
"600078.SH","澄星股份","2015-09-24","6.1400","6.3400","6.3500","6.1000","20,222,022.0000","4,200,711,938.7400","125,902,609.0000"
"600078.SH","澄星股份","2015-09-25","6.2800","6.0900","6.3300","5.9600","20,373,053.0000","4,035,068,723.4900","124,743,944.0000"
"600078.SH","澄星股份","2015-09-28","6.0800","6.1900","6.2000","5.9700","11,084,890.0000","4,101,326,009.5900","67,685,392.0000"
"600078.SH","澄星股份","2015-09-29","6.0700","6.0300","6.1100","5.9900","10,239,700.0000","3,995,314,351.8300","61,894,051.0000"
"600078.SH","澄星股份","2015-09-30","6.0600","6.0900","6.1300","6.0200","9,222,730.0000","4,035,068,723.4900","56,100,447.0000"
"600079.SH","人福医药","2015-09-11","15.7400","15.7600","15.9900","15.4800","26,614,024.0000","16,248,453,367.8400","417,822,928.0000"
"600079.SH","人福医药","2015-09-14","15.8100","14.6300","15.9200","14.2100","44,718,296.0000","15,083,431,013.4200","664,436,640.0000"
"600079.SH","人福医药","2015-09-15","14.5800","13.3100","14.5800","13.2000","33,246,522.0000","13,722,519,944.5400","462,033,920.0000"
"600079.SH","人福医药","2015-09-16","13.6500","14.5600","14.6400","13.4000","36,997,307.0000","15,011,261,487.0400","515,148,304.0000"
"600079.SH","人福医药","2015-09-17","14.2600","13.9700","14.7900","13.9600","36,170,231.0000","14,402,975,478.9800","519,487,120.0000"
"600079.SH","人福医药","2015-09-18","14.1800","14.1200","14.4100","13.9500","19,570,538.0000","14,557,624,464.0800","276,495,648.0000"
"600079.SH","人福医药","2015-09-21","14.0000","14.6900","14.8500","13.8800","27,259,662.0000","15,145,290,607.4600","394,692,976.0000"
"600079.SH","人福医药","2015-09-22","14.9000","15.2300","15.7000","14.8100","45,903,679.0000","15,702,026,953.8200","704,232,128.0000"
"600079.SH","人福医药","2015-09-23","14.8500","14.8200","15.2300","14.7500","20,990,067.0000","15,279,319,727.8800","314,574,352.0000"
"600079.SH","人福医药","2015-09-24","15.0000","14.9700","15.2000","14.8400","14,711,329.0000","15,433,968,712.9800","220,422,880.0000"
"600079.SH","人福医药","2015-09-25","14.9200","14.4300","15.0700","14.2600","18,263,357.0000","14,877,232,366.6200","267,843,930.0000"
"600079.SH","人福医药","2015-09-28","14.4500","14.8900","15.0700","14.3200","14,059,486.0000","15,351,489,254.2600","207,381,386.0000"
"600079.SH","人福医药","2015-09-29","14.6700","15.0800","15.3600","14.6200","25,576,146.0000","15,547,377,968.7200","387,209,424.0000"
"600079.SH","人福医药","2015-09-30","15.0500","15.0900","15.3800","14.9100","18,044,107.0000","15,557,687,901.0600","272,839,056.0000"
"600080.SH","金花股份","2015-09-11","8.5300","8.6700","8.7200","8.4000","9,655,272.0000","2,646,915,210.2400","83,075,755.0000"
"600080.SH","金花股份","2015-09-14","8.7300","7.8000","8.7500","7.8000","10,490,034.0000","2,381,307,801.6000","86,107,224.0000"
"600080.SH","金花股份","2015-09-15","7.5800","7.0600","7.7000","7.0200","10,691,173.0000","2,155,388,856.3200","78,453,941.0000"
"600080.SH","金花股份","2015-09-16","7.1800","7.7700","7.7700","7.1100","10,228,663.0000","2,372,148,925.4400","76,364,012.0000"
"600080.SH","金花股份","2015-09-17","7.6900","7.6200","8.1600","7.6000","11,992,248.0000","2,326,354,544.6400","94,379,951.0000"
"600080.SH","金花股份","2015-09-18","7.6900","7.8100","7.8500","7.5600","6,374,461.0000","2,384,360,760.3200","49,186,876.0000"
"600080.SH","金花股份","2015-09-21","7.7500","8.2400","8.2500","7.7200","9,376,867.0000","2,515,637,985.2800","75,817,367.0000"
"600080.SH","金花股份","2015-09-22","8.2500","8.2400","8.4000","8.1200","8,310,632.0000","2,515,637,985.2800","68,606,137.0000"
"600080.SH","金花股份","2015-09-23","8.1000","8.0600","8.2600","7.9500","6,944,252.0000","2,460,684,728.3200","56,296,495.0000"
"600080.SH","金花股份","2015-09-24","8.1500","8.3500","8.3500","8.0800","8,882,554.0000","2,549,220,531.2000","73,230,914.0000"
"600080.SH","金花股份","2015-09-25","8.3500","8.0600","8.3500","7.8300","11,381,373.0000","2,460,684,728.3200","92,251,055.0000"
"600080.SH","金花股份","2015-09-28","8.2000","8.5200","8.5500","8.0400","10,968,552.0000","2,601,120,829.4400","91,224,603.0000"
"600080.SH","金花股份","2015-09-29","8.3300","8.4000","8.6700","8.2000","13,358,337.0000","2,564,485,324.8000","112,964,234.0000"
"600080.SH","金花股份","2015-09-30","8.3400","8.3700","8.4800","8.2000","6,754,449.0000","2,555,326,448.6400","56,574,049.0000"
"600081.SH","东风科技","2015-09-11","17.0800","18.3000","18.6000","16.8500","17,423,194.0000","5,738,148,000.0000","305,474,848.0000"
"600081.SH","东风科技","2015-09-14","19.2000","17.7600","20.1300","17.0100","28,582,496.0000","5,568,825,600.0000","545,803,904.0000"
"600081.SH","东风科技","2015-09-15","16.3800","15.9800","17.1500","15.9800","15,024,790.0000","5,010,688,800.0000","245,656,155.0000"
"600081.SH","东风科技","2015-09-16","15.8600","17.5800","17.5800","15.0100","19,272,765.0000","5,512,384,800.0000","316,041,856.0000"
"600081.SH","东风科技","2015-09-17","17.5500","16.9700","19.1800","16.6000","23,897,512.0000","5,321,113,200.0000","425,016,864.0000"
"600081.SH","东风科技","2015-09-18","17.3000","17.2300","17.7000","16.6300","14,138,673.0000","5,402,638,800.0000","242,485,940.0000"
"600081.SH","东风科技","2015-09-21","16.8600","17.6600","17.8200","16.7000","15,345,104.0000","5,537,469,600.0000","268,208,286.0000"
"600081.SH","东风科技","2015-09-22","17.7100","18.0400","18.6500","17.5500","16,670,733.0000","5,656,622,400.0000","301,786,432.0000"
"600081.SH","东风科技","2015-09-23","17.6000","17.2500","17.8800","17.1700","13,863,946.0000","5,408,910,000.0000","241,178,739.0000"
"600081.SH","东风科技","2015-09-24","17.3000","18.8100","18.8800","17.1100","19,197,254.0000","5,898,063,600.0000","345,375,248.0000"
"600081.SH","东风科技","2015-09-25","18.4500","17.3700","19.3300","17.0100","21,651,981.0000","5,446,537,200.0000","395,464,928.0000"
"600081.SH","东风科技","2015-09-28","17.1100","17.7000","17.9000","16.3100","12,450,844.0000","5,550,012,000.0000","214,768,782.0000"
"600081.SH","东风科技","2015-09-29","17.2800","16.6900","17.2800","16.6500","9,333,110.0000","5,233,316,400.0000","157,985,731.0000"
"600081.SH","东风科技","2015-09-30","17.1000","16.7100","17.3700","16.6100","6,606,367.0000","5,239,587,600.0000","111,484,893.0000"
"600082.SH","海泰发展","2015-09-11","5.3500","5.4600","5.4700","5.3200","19,945,494.0000","3,452,771,114.5200","107,543,940.0000"
"600082.SH","海泰发展","2015-09-14","5.5200","4.9100","5.5200","4.9100","19,890,606.0000","3,104,964,500.4200","102,562,098.0000"
"600082.SH","海泰发展","2015-09-15","4.7900","4.6600","4.9400","4.6200","13,016,826.0000","2,946,870,584.9200","62,464,778.0000"
"600082.SH","海泰发展","2015-09-16","4.7200","5.0900","5.1300","4.7200","12,895,577.0000","3,218,792,119.5800","63,494,006.0000"
"600082.SH","海泰发展","2015-09-17","5.0400","4.9400","5.2200","4.9200","14,824,824.0000","3,123,935,770.2800","75,420,191.0000"
"600082.SH","海泰发展","2015-09-18","4.9800","5.0700","5.1600","4.9100","10,147,485.0000","3,206,144,606.3400","50,966,444.0000"
"600082.SH","海泰发展","2015-09-21","5.0000","5.2300","5.2500","5.0000","12,481,237.0000","3,307,324,712.2600","64,118,250.0000"
"600082.SH","海泰发展","2015-09-22","5.2200","5.3800","5.5500","5.2100","26,465,840.0000","3,402,181,061.5600","143,129,125.0000"
"600082.SH","海泰发展","2015-09-23","5.2300","5.1600","5.2900","5.1000","15,799,978.0000","3,263,058,415.9200","82,116,536.0000"
"600082.SH","海泰发展","2015-09-24","5.2000","5.2900","5.3400","5.1800","11,245,074.0000","3,345,267,251.9800","59,154,294.0000"
"600082.SH","海泰发展","2015-09-25","5.2500","5.1600","5.3800","5.0600","11,226,697.0000","3,263,058,415.9200","58,668,835.0000"
"600082.SH","海泰发展","2015-09-28","5.1700","5.3300","5.4400","5.1000","11,419,229.0000","3,370,562,278.4600","60,501,457.0000"
"600082.SH","海泰发展","2015-09-29","5.2100","5.1600","5.2500","5.0800","8,993,565.0000","3,263,058,415.9200","46,416,722.0000"
"600082.SH","海泰发展","2015-09-30","5.1800","5.2000","5.2200","5.1000","7,753,586.0000","3,288,353,442.4000","40,146,962.0000"
"600083.SH","博信股份","2015-09-11","10.7900","10.8800","10.9400","10.5600","3,401,700.0000","2,468,920,346.8800","36,675,235.0000"
"600083.SH","博信股份","2015-09-14","11.9700","11.7300","11.9700","11.4500","22,692,426.0000","2,661,804,748.9800","269,631,632.0000"
"600083.SH","博信股份","2015-09-15","11.0200","10.5600","11.2000","10.5600","13,771,405.0000","2,396,305,042.5600","146,801,675.0000"
"600083.SH","博信股份","2015-09-16","10.2300","11.3100","11.5800","10.2300","12,713,149.0000","2,566,497,162.0600","137,861,536.0000"
"600083.SH","博信股份","2015-09-17","11.1000","10.2900","11.3300","10.2300","11,215,588.0000","2,335,035,879.5400","122,599,811.0000"
"600083.SH","博信股份","2015-09-18","10.4200","10.5300","10.6800","10.2000","5,378,125.0000","2,389,497,357.7800","55,970,998.0000"
"600083.SH","博信股份","2015-09-21","10.2000","10.7800","10.8500","10.0700","5,717,848.0000","2,446,228,064.2800","60,467,134.0000"
"600083.SH","博信股份","2015-09-22","10.8100","11.2500","11.5100","10.6800","8,660,523.0000","2,552,881,792.5000","96,129,282.0000"
"600083.SH","博信股份","2015-09-23","10.9900","10.8700","11.0800","10.6600","5,748,836.0000","2,466,651,118.6200","62,672,325.0000"
"600083.SH","博信股份","2015-09-24","10.8300","11.1800","11.4500","10.8200","4,967,883.0000","2,536,997,194.6800","55,472,101.0000"
"600083.SH","博信股份","2015-09-25","11.1000","10.7800","11.1700","10.6700","4,048,801.0000","2,446,228,064.2800","44,084,133.0000"
"600083.SH","博信股份","2015-09-28","10.7800","11.7300","11.8000","10.7800","8,134,477.0000","2,661,804,748.9800","93,005,834.0000"
"600083.SH","博信股份","2015-09-29","11.3100","11.8600","12.5800","11.2500","7,950,089.0000","2,691,304,716.3600","94,785,949.0000"
"600083.SH","博信股份","2015-09-30","11.8600","11.7300","12.2300","11.6600","3,975,889.0000","2,661,804,748.9800","47,275,683.0000"
"600084.SH","中葡股份","2015-09-11","5.9500","6.0800","6.1400","5.9300","13,630,646.0000","4,924,309,344.0000","82,325,253.0000"
"600084.SH","中葡股份","2015-09-14","6.1300","5.4700","6.1800","5.4700","16,664,899.0000","4,430,258,571.0000","96,047,600.0000"
"600084.SH","中葡股份","2015-09-15","5.3100","5.0800","5.3900","5.0000","12,532,954.0000","4,114,390,044.0000","65,271,992.0000"
"600084.SH","中葡股份","2015-09-16","5.1400","5.5300","5.5900","5.0900","13,444,217.0000","4,478,853,729.0000","71,419,982.0000"
"600084.SH","中葡股份","2015-09-17","5.5200","5.4200","5.7000","5.3900","16,082,560.0000","4,389,762,606.0000","89,395,703.0000"
"600084.SH","中葡股份","2015-09-18","5.4500","5.5000","5.5500","5.3000","10,741,704.0000","4,454,556,150.0000","58,063,701.0000"
"600084.SH","中葡股份","2015-09-21","5.4100","5.6800","5.7100","5.3500","10,642,101.0000","4,600,341,624.0000","59,334,051.0000"
"600084.SH","中葡股份","2015-09-22","5.7000","5.9300","5.9800","5.5600","20,438,139.0000","4,802,821,449.0000","119,104,521.0000"
"600084.SH","中葡股份","2015-09-23","5.7900","5.7300","5.9000","5.5900","13,844,597.0000","4,640,837,589.0000","79,470,245.0000"
"600084.SH","中葡股份","2015-09-24","5.7300","5.8000","5.8300","5.6900","9,621,672.0000","4,697,531,940.0000","55,574,819.0000"
"600084.SH","中葡股份","2015-09-25","5.7200","5.4300","5.7800","5.4000","9,944,827.0000","4,397,861,799.0000","55,558,192.0000"
"600084.SH","中葡股份","2015-09-28","5.4900","5.5200","5.5400","5.3000","6,450,388.0000","4,470,754,536.0000","35,065,096.0000"
"600084.SH","中葡股份","2015-09-29","5.4000","5.3900","5.4500","5.3500","6,258,780.0000","4,365,465,027.0000","33,775,655.0000"
"600084.SH","中葡股份","2015-09-30","5.4300","5.4400","5.4800","5.3700","5,121,092.0000","4,405,960,992.0000","27,825,883.0000"
"600085.SH","同仁堂","2015-09-11","24.4500","24.0100","24.7800","23.7100","6,974,995.0000","32,929,000,990.6200","168,294,675.0000"
"600085.SH","同仁堂","2015-09-14","24.1000","23.8300","24.3000","22.6800","16,112,659.0000","32,682,136,343.4600","379,680,240.0000"
"600085.SH","同仁堂","2015-09-15","23.3000","22.6000","23.5000","22.5000","8,228,924.0000","30,995,227,921.2000","188,867,520.0000"
"600085.SH","同仁堂","2015-09-16","22.7300","24.0500","24.4800","22.6200","9,511,645.0000","32,983,859,801.1000","222,677,226.0000"
"600085.SH","同仁堂","2015-09-17","23.6100","23.2800","24.3000","23.2300","9,184,435.0000","31,927,827,699.3600","217,492,570.0000"
"600085.SH","同仁堂","2015-09-18","23.4900","23.1900","23.5900","22.9500","5,355,345.0000","31,804,395,375.7800","124,157,703.0000"
"600085.SH","同仁堂","2015-09-21","22.9300","23.4800","23.7500","22.8100","8,862,073.0000","32,202,121,751.7600","206,916,991.0000"
"600085.SH","同仁堂","2015-09-22","23.5200","23.8000","23.9700","23.3000","10,320,182.0000","32,640,992,235.6000","244,874,360.0000"
"600085.SH","同仁堂","2015-09-23","23.5500","23.7600","24.1100","23.2700","6,660,373.0000","32,586,133,425.1200","157,763,223.0000"
"600085.SH","同仁堂","2015-09-24","23.8000","24.0400","24.2000","23.7100","5,569,255.0000","32,970,145,098.4800","133,228,342.0000"
"600085.SH","同仁堂","2015-09-25","24.0400","23.2800","24.1000","22.9800","5,561,271.0000","31,927,827,699.3600","130,615,579.0000"
"600085.SH","同仁堂","2015-09-28","23.2100","23.0400","23.3000","22.7500","7,166,266.0000","31,598,674,836.4800","164,317,938.0000"
"600085.SH","同仁堂","2015-09-29","22.8000","22.3000","22.8900","22.0300","8,164,055.0000","30,583,786,842.6000","183,362,057.0000"
"600085.SH","同仁堂","2015-09-30","22.3200","22.4700","22.5700","22.3100","3,051,666.0000","30,816,936,787.1400","68,520,153.0000"
"600086.SH","东方金钰","2015-09-11","32.2000","35.2600","35.2600","32.0500","19,401,940.0000","12,421,451,754.7200","658,626,864.0000"
"600086.SH","东方金钰","2015-09-14","34.7300","31.7300","34.7300","31.7300","14,782,507.0000","11,177,897,452.5600","486,263,872.0000"
"600086.SH","东方金钰","2015-09-15","30.0000","28.5600","30.1000","28.5600","11,531,937.0000","10,061,164,552.3200","334,449,024.0000"
"600086.SH","东方金钰","2015-09-16","28.3500","30.5100","31.3900","27.0700","16,154,245.0000","10,748,113,812.7200","473,604,480.0000"
"600086.SH","东方金钰","2015-09-17","29.9900","28.7400","30.9600","28.7100","14,799,713.0000","10,124,575,253.2800","442,840,016.0000"
"600086.SH","东方金钰","2015-09-18","28.9000","29.8200","30.5300","28.9000","9,739,589.0000","10,505,039,459.0400","290,139,008.0000"
"600086.SH","东方金钰","2015-09-21","29.3600","31.5500","31.7000","28.7600","13,719,277.0000","11,114,486,751.6000","417,857,792.0000"
"600086.SH","东方金钰","2015-09-22","31.8600","31.4000","32.3500","30.7700","12,095,868.0000","11,061,644,500.8000","381,984,368.0000"
"600086.SH","东方金钰","2015-09-23","30.5500","32.0300","32.8000","30.0000","15,182,148.0000","11,283,581,954.1600","475,313,728.0000"
"600086.SH","东方金钰","2015-09-24","32.0000","33.0000","33.8500","32.0000","13,729,622.0000","11,625,295,176.0000","453,874,512.0000"
"600086.SH","东方金钰","2015-09-25","32.9300","30.4900","33.7900","29.7000","14,404,682.0000","10,741,068,179.2800","458,281,968.0000"
"600086.SH","东方金钰","2015-09-28","30.5000","31.4100","31.5500","30.0100","7,293,490.0000","11,065,167,317.5200","226,238,516.0000"
"600086.SH","东方金钰","2015-09-29","30.6000","30.4400","30.9400","29.9000","7,312,853.0000","10,723,454,095.6800","222,441,398.0000"
"600086.SH","东方金钰","2015-09-30","30.7000","30.4800","30.9000","30.0600","6,959,626.0000","10,737,545,362.5600","212,083,965.0000"
"600088.SH","中视传媒","2015-09-11","20.2000","20.6600","20.9800","20.0000","8,539,278.0000","6,847,178,520.0000","175,276,003.0000"
"600088.SH","中视传媒","2015-09-14","21.1000","18.5900","21.2200","18.5900","8,991,607.0000","6,161,134,980.0000","176,017,779.0000"
"600088.SH","中视传媒","2015-09-15","17.3500","16.7300","17.7900","16.7300","8,627,972.0000","5,544,690,060.0000","146,743,693.0000"
"600088.SH","中视传媒","2015-09-16","17.0500","18.4000","18.4000","16.6800","7,853,242.0000","6,098,164,800.0000","137,684,478.0000"
"600088.SH","中视传媒","2015-09-17","18.1000","17.6000","19.0200","17.5600","9,353,650.0000","5,833,027,200.0000","172,203,632.0000"
"600088.SH","中视传媒","2015-09-18","17.7800","18.0900","18.3900","17.5800","5,209,656.0000","5,995,423,980.0000","93,793,394.0000"
"600088.SH","中视传媒","2015-09-21","17.7000","19.1900","19.2300","17.5100","7,175,185.0000","6,359,988,180.0000","133,592,691.0000"
"600088.SH","中视传媒","2015-09-22","19.3000","19.6500","20.2000","19.2600","8,262,402.0000","6,512,442,300.0000","162,816,118.0000"
"600088.SH","中视传媒","2015-09-23","19.4400","19.2900","19.9300","18.9000","6,621,337.0000","6,393,130,380.0000","128,426,381.0000"
"600088.SH","中视传媒","2015-09-24","19.2100","19.9100","20.2100","19.2100","6,419,848.0000","6,598,612,020.0000","127,255,050.0000"
"600088.SH","中视传媒","2015-09-25","19.9400","18.5100","20.2100","18.2100","6,222,262.0000","6,134,621,220.0000","119,165,757.0000"
"600088.SH","中视传媒","2015-09-28","18.6500","19.4700","19.5000","18.2000","5,038,304.0000","6,452,786,340.0000","95,569,840.0000"
"600088.SH","中视传媒","2015-09-29","18.9500","18.8300","19.2600","18.5000","3,214,595.0000","6,240,676,260.0000","60,719,507.0000"
"600088.SH","中视传媒","2015-09-30","18.9900","18.9800","19.2800","18.5100","3,849,540.0000","6,290,389,560.0000","73,372,777.0000"
"600089.SH","特变电工","2015-09-11","11.1300","11.1000","11.2700","10.9800","32,191,015.0000","35,270,137,068.6000","357,709,472.0000"
"600089.SH","特变电工","2015-09-14","11.2600","11.3500","11.3600","10.5800","95,378,742.0000","36,064,509,525.1000","1,054,847,056.0000"
"600089.SH","特变电工","2015-09-15","11.1000","10.8900","11.1400","10.4200","55,463,019.0000","34,602,864,205.1400","599,377,776.0000"
"600089.SH","特变电工","2015-09-16","10.7800","11.6200","11.8800","10.7500","62,204,690.0000","36,922,431,778.1200","703,537,200.0000"
"600089.SH","特变电工","2015-09-17","11.4900","11.1600","11.6800","11.1400","67,913,115.0000","35,460,786,458.1600","777,501,632.0000"
"600089.SH","特变电工","2015-09-18","11.2100","11.1500","11.3500","11.0800","27,969,079.0000","35,429,011,559.9000","313,063,968.0000"
"600089.SH","特变电工","2015-09-21","11.0000","11.3900","11.4400","10.9300","35,288,150.0000","36,191,609,118.1400","397,438,736.0000"
"600089.SH","特变电工","2015-09-22","11.4300","11.4300","11.5600","11.3400","43,826,262.0000","36,318,708,711.1800","502,190,176.0000"
"600089.SH","特变电工","2015-09-23","11.2800","11.0900","11.3700","11.0300","35,222,916.0000","35,238,362,170.3400","393,692,464.0000"
"600089.SH","特变电工","2015-09-24","11.1800","11.1400","11.3100","11.0600","22,565,328.0000","35,397,236,661.6400","252,114,575.0000"
"600089.SH","特变电工","2015-09-25","11.1100","10.8500","11.2500","10.7800","32,437,210.0000","34,475,764,612.1000","355,448,928.0000"
"600089.SH","特变电工","2015-09-28","10.8500","10.8800","10.9300","10.6800","14,895,783.0000","34,571,089,306.8800","161,293,938.0000"
"600089.SH","特变电工","2015-09-29","10.7000","10.5200","10.7100","10.5100","17,769,763.0000","33,427,192,969.5200","188,626,424.0000"
"600089.SH","特变电工","2015-09-30","10.6300","10.5400","10.6600","10.5100","13,690,257.0000","33,490,742,766.0400","144,763,023.0000"
"600090.SH","啤酒花","2015-09-11","11.2000","11.3900","11.4600","11.0300","8,901,058.0000","4,190,570,597.9400","100,130,320.0000"
"600090.SH","啤酒花","2015-09-14","11.3800","10.2500","11.5500","10.2500","10,392,072.0000","3,771,145,621.5000","111,841,192.0000"
"600090.SH","啤酒花","2015-09-15","9.9800","9.2300","10.0500","9.2300","9,400,727.0000","3,395,870,642.5800","90,486,203.0000"
"600090.SH","啤酒花","2015-09-16","9.3900","10.1500","10.1500","9.2800","9,845,359.0000","3,734,353,956.9000","95,496,086.0000"
"600090.SH","啤酒花","2015-09-17","10.1000","9.8900","10.4800","9.8000","11,752,123.0000","3,638,695,628.9400","119,492,222.0000"
"600090.SH","啤酒花","2015-09-18","10.0100","10.4500","10.5400","9.9100","8,652,398.0000","3,844,728,950.7000","87,958,172.0000"
"600090.SH","啤酒花","2015-09-21","10.4500","10.4500","10.4500","10.4500","0.0000","3,844,728,950.7000","0.0000"
"600090.SH","啤酒花","2015-09-22","10.4500","10.4500","10.4500","10.4500","0.0000","3,844,728,950.7000","0.0000"
"600090.SH","啤酒花","2015-09-23","10.4500","10.4500","10.4500","10.4500","0.0000","3,844,728,950.7000","0.0000"
"600090.SH","啤酒花","2015-09-24","10.4500","10.4500","10.4500","10.4500","0.0000","3,844,728,950.7000","0.0000"
"600090.SH","啤酒花","2015-09-25","10.4500","10.4500","10.4500","10.4500","0.0000","3,844,728,950.7000","0.0000"
"600090.SH","啤酒花","2015-09-28","10.4500","10.4500","10.4500","10.4500","0.0000","3,844,728,950.7000","0.0000"
"600090.SH","啤酒花","2015-09-29","10.4500","10.4500","10.4500","10.4500","0.0000","3,844,728,950.7000","0.0000"
"600090.SH","啤酒花","2015-09-30","10.4500","10.4500","10.4500","10.4500","0.0000","3,844,728,950.7000","0.0000"
"600091.SH","*ST明科","2015-09-11","8.4800","8.3900","8.5100","8.1400","14,116,156.0000","2,823,453,140.0000","119,092,655.0000"
"600091.SH","*ST明科","2015-09-14","8.3900","7.9700","8.5400","7.9700","5,295,194.0000","2,682,112,220.0000","43,095,198.0000"
"600091.SH","*ST明科","2015-09-15","7.5700","7.5700","7.6800","7.5700","3,845,322.0000","2,547,501,820.0000","29,175,356.0000"
"600091.SH","*ST明科","2015-09-16","7.5000","7.9500","7.9500","7.2500","6,540,766.0000","2,675,381,700.0000","49,893,577.0000"
"600091.SH","*ST明科","2015-09-17","7.8200","7.5600","8.1200","7.5500","6,163,547.0000","2,544,136,560.0000","48,272,480.0000"
